"id","province/state","country/region","reportdate","nofcases"
"14697","","Niger","2020/03/29","18"
"14698","","Niger","2020/03/30","27"
"14699","","Niger","2020/03/31","27"
"14700","","Niger","2020/04/10","438"
"14701","","Niger","2020/04/11","491"
"14702","","Niger","2020/04/12","529"
"14703","","Niger","2020/04/13","529"
"14704","","Niger","2020/04/14","570"
"14705","","Niger","2020/04/15","584"
"14706","","Nigeria","2020/02/01","0"
"14707","","Nigeria","2020/02/02","0"
"14708","","Nigeria","2020/02/03","0"
"14709","","Nigeria","2020/02/04","0"
"14710","","Nigeria","2020/02/05","0"
"14711","","Nigeria","2020/02/06","0"
"14712","","Nigeria","2020/02/07","0"
"14713","","Nigeria","2020/02/08","0"
"14714","","Nigeria","2020/02/09","0"
"14715","","Nigeria","2020/03/01","1"
"14716","","Nigeria","2020/03/02","1"
"14717","","Nigeria","2020/03/03","1"
"14718","","Nigeria","2020/03/04","1"
"14719","","Nigeria","2020/03/05","1"
"14720","","Nigeria","2020/03/06","1"
"14721","","Nigeria","2020/03/07","1"
"14722","","Nigeria","2020/03/08","1"
"14723","","Nigeria","2020/03/09","2"
"14724","","Nigeria","2020/04/01","174"
"14725","","Nigeria","2020/04/02","184"
"14726","","Nigeria","2020/04/03","210"
"14727","","Nigeria","2020/04/04","214"
"14728","","Nigeria","2020/04/05","232"
"14729","","Nigeria","2020/04/06","238"
"14730","","Nigeria","2020/04/07","254"
"14731","","Nigeria","2020/04/08","276"
"14732","","Nigeria","2020/04/09","288"
"14733","","Nigeria","2020/01/22","0"
"14734","","Nigeria","2020/01/23","0"
"14735","","Nigeria","2020/01/24","0"
"14736","","Nigeria","2020/01/25","0"
"14737","","Nigeria","2020/01/26","0"
"14738","","Nigeria","2020/01/27","0"
"14739","","Nigeria","2020/01/28","0"
"14740","","Nigeria","2020/01/29","0"
"14741","","Nigeria","2020/01/30","0"
"14742","","Nigeria","2020/01/31","0"
"14743","","Nigeria","2020/02/10","0"
"14744","","Nigeria","2020/02/11","0"
"14745","","Nigeria","2020/02/12","0"
"14746","","Nigeria","2020/02/13","0"
"14747","","Nigeria","2020/02/14","0"
"14748","","Nigeria","2020/02/15","0"
"14749","","Nigeria","2020/02/16","0"
"14750","","Nigeria","2020/02/17","0"
"14751","","Nigeria","2020/02/18","0"
"14752","","Nigeria","2020/02/19","0"
"14753","","Nigeria","2020/02/20","0"
"14754","","Nigeria","2020/02/21","0"
"14755","","Nigeria","2020/02/22","0"
"14756","","Nigeria","2020/02/23","0"
"14757","","Nigeria","2020/02/24","0"
"14758","","Nigeria","2020/02/25","0"
"14759","","Nigeria","2020/02/26","0"
"14760","","Nigeria","2020/02/27","0"
"14761","","Nigeria","2020/02/28","1"
"14762","","Nigeria","2020/02/29","1"
"14763","","Nigeria","2020/03/10","2"
"14764","","Nigeria","2020/03/11","2"
"14765","","Nigeria","2020/03/12","2"
"14766","","Nigeria","2020/03/13","2"
"14767","","Nigeria","2020/03/14","2"
"14768","","Nigeria","2020/03/15","2"
"14769","","Nigeria","2020/03/16","2"
"14770","","Nigeria","2020/03/17","3"
"14771","","Nigeria","2020/03/18","8"
"14772","","Nigeria","2020/03/19","8"
"14773","","Nigeria","2020/03/20","12"
"14774","","Nigeria","2020/03/21","22"
"14775","","Nigeria","2020/03/22","30"
"14776","","Nigeria","2020/03/23","40"
"14777","","Nigeria","2020/03/24","44"
"14778","","Nigeria","2020/03/25","51"
"14779","","Nigeria","2020/03/26","65"
"14780","","Nigeria","2020/03/27","70"
"14781","","Nigeria","2020/03/28","89"
"14782","","Nigeria","2020/03/29","111"
"14783","","Nigeria","2020/03/30","131"
"14784","","Nigeria","2020/03/31","135"
"14785","","Nigeria","2020/04/10","305"
"14786","","Nigeria","2020/04/11","318"
"14787","","Nigeria","2020/04/12","323"
"14788","","Nigeria","2020/04/13","343"
"14789","","Nigeria","2020/04/14","373"
"14790","","Nigeria","2020/04/15","407"
"14791","","Somalia","2020/02/01","0"
"14792","","Somalia","2020/02/02","0"
"14793","","Somalia","2020/02/03","0"
"14794","","Somalia","2020/02/04","0"
"14795","","Somalia","2020/02/05","0"
"14796","","Somalia","2020/02/06","0"
"14797","","Somalia","2020/02/07","0"
"14798","","Somalia","2020/02/08","0"
"14799","","Somalia","2020/02/09","0"
"14800","","Somalia","2020/03/01","0"
"14801","","Somalia","2020/03/02","0"
"14802","","Somalia","2020/03/03","0"
"14803","","Somalia","2020/03/04","0"
"14804","","Somalia","2020/03/05","0"
"14805","","Somalia","2020/03/06","0"
"14806","","Somalia","2020/03/07","0"
"14807","","Somalia","2020/03/08","0"
"14808","","Somalia","2020/03/09","0"
"14809","","Somalia","2020/04/01","5"
"14810","","Somalia","2020/04/02","5"
"14811","","Somalia","2020/04/03","7"
"14812","","Somalia","2020/04/04","7"
"14813","","Somalia","2020/04/05","7"
"14814","","Somalia","2020/04/06","7"
"14815","","Somalia","2020/04/07","8"
"14816","","Somalia","2020/04/08","12"
"14817","","Somalia","2020/04/09","12"
"14818","","Somalia","2020/01/22","0"
"14819","","Somalia","2020/01/23","0"
"14820","","Somalia","2020/01/24","0"
"14821","","Somalia","2020/01/25","0"
"14822","","Somalia","2020/01/26","0"
"14823","","Somalia","2020/01/27","0"
"14824","","Somalia","2020/01/28","0"
"14825","","Somalia","2020/01/29","0"
"14826","","Somalia","2020/01/30","0"
"14827","","Somalia","2020/01/31","0"
"14828","","Somalia","2020/02/10","0"
"14829","","Somalia","2020/02/11","0"
"14830","","Somalia","2020/02/12","0"
"14831","","Somalia","2020/02/13","0"
"14832","","Somalia","2020/02/14","0"
"14833","","Somalia","2020/02/15","0"
"14834","","Somalia","2020/02/16","0"
"14835","","Somalia","2020/02/17","0"
"14836","","Somalia","2020/02/18","0"
"14837","","Somalia","2020/02/19","0"
"14838","","Somalia","2020/02/20","0"
"14839","","Somalia","2020/02/21","0"
"14840","","Somalia","2020/02/22","0"
"14841","","Somalia","2020/02/23","0"
"14842","","Somalia","2020/02/24","0"
"14843","","Somalia","2020/02/25","0"
"14844","","Somalia","2020/02/26","0"
"14845","","Somalia","2020/02/27","0"
"14846","","Somalia","2020/02/28","0"
"14847","","Somalia","2020/02/29","0"
"14848","","Somalia","2020/03/10","0"
"14849","","Somalia","2020/03/11","0"
"14850","","Somalia","2020/03/12","0"
"14851","","Somalia","2020/03/13","0"
"14852","","Somalia","2020/03/14","0"
"14853","","Somalia","2020/03/15","0"
"14854","","Somalia","2020/03/16","1"
"14855","","Somalia","2020/03/17","1"
"14856","","Somalia","2020/03/18","1"
"14857","","Somalia","2020/03/19","1"
"14858","","Somalia","2020/03/20","1"
"14859","","Somalia","2020/03/21","1"
"14860","","Somalia","2020/03/22","1"
"14861","","Somalia","2020/03/23","1"
"14862","","Somalia","2020/03/24","1"
"14863","","Somalia","2020/03/25","1"
"14864","","Somalia","2020/03/26","2"
"14865","","Somalia","2020/03/27","3"
"14866","","Somalia","2020/03/28","3"
"14867","","Somalia","2020/03/29","3"
"14868","","Somalia","2020/03/30","3"
"14869","","Somalia","2020/03/31","5"
"14870","","Somalia","2020/04/10","21"
"14871","","Somalia","2020/04/11","21"
"14872","","Somalia","2020/04/12","25"
"14873","","Somalia","2020/04/13","60"
"14874","","Somalia","2020/04/14","60"
"14875","","Somalia","2020/04/15","80"
"14876","","North Macedonia","2020/02/01","0"
"14877","","North Macedonia","2020/02/02","0"
"14878","","North Macedonia","2020/02/03","0"
"14879","","North Macedonia","2020/02/04","0"
"14880","","North Macedonia","2020/02/05","0"
"14881","","North Macedonia","2020/02/06","0"
"14882","","North Macedonia","2020/02/07","0"
"14883","","North Macedonia","2020/02/08","0"
"14884","","North Macedonia","2020/02/09","0"
"14885","","North Macedonia","2020/03/01","1"
"14886","","North Macedonia","2020/03/02","1"
"14887","","North Macedonia","2020/03/03","1"
"14888","","North Macedonia","2020/03/04","1"
"14889","","North Macedonia","2020/03/05","1"
"14890","","North Macedonia","2020/03/06","3"
"14891","","North Macedonia","2020/03/07","3"
"14892","","North Macedonia","2020/03/08","3"
"14893","","North Macedonia","2020/03/09","3"
"14894","","North Macedonia","2020/04/01","354"
"14895","","North Macedonia","2020/04/02","384"
"14896","","North Macedonia","2020/04/03","430"
"14897","","North Macedonia","2020/04/04","483"
"14898","","North Macedonia","2020/04/05","555"
"14899","","North Macedonia","2020/04/06","570"
"14900","","North Macedonia","2020/04/07","599"
"14901","","North Macedonia","2020/04/08","617"
"14902","","North Macedonia","2020/04/09","663"
"14903","","North Macedonia","2020/01/22","0"
"14904","","North Macedonia","2020/01/23","0"
"14905","","North Macedonia","2020/01/24","0"
"14906","","North Macedonia","2020/01/25","0"
"14907","","North Macedonia","2020/01/26","0"
"14908","","North Macedonia","2020/01/27","0"
"14909","","North Macedonia","2020/01/28","0"
"14910","","North Macedonia","2020/01/29","0"
"14911","","North Macedonia","2020/01/30","0"
"14912","","North Macedonia","2020/01/31","0"
"14913","","North Macedonia","2020/02/10","0"
"14914","","North Macedonia","2020/02/11","0"
"14915","","North Macedonia","2020/02/12","0"
"14916","","North Macedonia","2020/02/13","0"
"14917","","North Macedonia","2020/02/14","0"
"14918","","North Macedonia","2020/02/15","0"
"14919","","North Macedonia","2020/02/16","0"
"14920","","North Macedonia","2020/02/17","0"
"14921","","North Macedonia","2020/02/18","0"
"14922","","North Macedonia","2020/02/19","0"
"14923","","North Macedonia","2020/02/20","0"
"14924","","North Macedonia","2020/02/21","0"
"14925","","North Macedonia","2020/02/22","0"
"14926","","North Macedonia","2020/02/23","0"
"14927","","North Macedonia","2020/02/24","0"
"14928","","North Macedonia","2020/02/25","0"
"14929","","North Macedonia","2020/02/26","1"
"14930","","North Macedonia","2020/02/27","1"
"14931","","North Macedonia","2020/02/28","1"
"14932","","North Macedonia","2020/02/29","1"
"14933","","North Macedonia","2020/03/10","7"
"14934","","North Macedonia","2020/03/11","7"
"14935","","North Macedonia","2020/03/12","7"
"14936","","North Macedonia","2020/03/13","14"
"14937","","North Macedonia","2020/03/14","14"
"14938","","North Macedonia","2020/03/15","14"
"14939","","North Macedonia","2020/03/16","18"
"14940","","North Macedonia","2020/03/17","26"
"14941","","North Macedonia","2020/03/18","35"
"14942","","North Macedonia","2020/03/19","48"
"14943","","North Macedonia","2020/03/20","67"
"14944","","North Macedonia","2020/03/21","85"
"14945","","North Macedonia","2020/03/22","115"
"14946","","North Macedonia","2020/03/23","136"
"14947","","North Macedonia","2020/03/24","148"
"14948","","North Macedonia","2020/03/25","177"
"14949","","North Macedonia","2020/03/26","201"
"14950","","North Macedonia","2020/03/27","219"
"14951","","North Macedonia","2020/03/28","241"
"14952","","North Macedonia","2020/03/29","259"
"14953","","North Macedonia","2020/03/30","285"
"14954","","North Macedonia","2020/03/31","329"
"14955","","North Macedonia","2020/04/10","711"
"14956","","North Macedonia","2020/04/11","760"
"14957","","North Macedonia","2020/04/12","828"
"14958","","North Macedonia","2020/04/13","854"
"14959","","North Macedonia","2020/04/14","908"
"14960","","North Macedonia","2020/04/15","974"
"14961","","Norway","2020/02/01","0"
"14962","","Norway","2020/02/02","0"
"14963","","Norway","2020/02/03","0"
"14964","","Norway","2020/02/04","0"
"14965","","Norway","2020/02/05","0"
"14966","","Norway","2020/02/06","0"
"14967","","Norway","2020/02/07","0"
"14968","","Norway","2020/02/08","0"
"14969","","Norway","2020/02/09","0"
"14970","","Norway","2020/03/01","19"
"14971","","Norway","2020/03/02","25"
"14972","","Norway","2020/03/03","32"
"14973","","Norway","2020/03/04","56"
"14974","","Norway","2020/03/05","87"
"14975","","Norway","2020/03/06","108"
"14976","","Norway","2020/03/07","147"
"14977","","Norway","2020/03/08","176"
"14978","","Norway","2020/03/09","205"
"14979","","Norway","2020/04/01","4863"
"14980","","Norway","2020/04/02","5147"
"14981","","Norway","2020/04/03","5370"
"14982","","Norway","2020/04/04","5550"
"14983","","Norway","2020/04/05","5687"
"14984","","Norway","2020/04/06","5865"
"14985","","Norway","2020/04/07","6086"
"14986","","Norway","2020/04/08","6086"
"14987","","Norway","2020/04/09","6211"
"14988","","Norway","2020/01/22","0"
"14989","","Norway","2020/01/23","0"
"14990","","Norway","2020/01/24","0"
"14991","","Norway","2020/01/25","0"
"14992","","Norway","2020/01/26","0"
"14993","","Norway","2020/01/27","0"
"14994","","Norway","2020/01/28","0"
"14995","","Norway","2020/01/29","0"
"14996","","Norway","2020/01/30","0"
"14997","","Norway","2020/01/31","0"
"14998","","Norway","2020/02/10","0"
"14999","","Norway","2020/02/11","0"
"15000","","Norway","2020/02/12","0"
"15001","","Norway","2020/02/13","0"
"15002","","Norway","2020/02/14","0"
"15003","","Norway","2020/02/15","0"
"15004","","Norway","2020/02/16","0"
"15005","","Norway","2020/02/17","0"
"15006","","Norway","2020/02/18","0"
"15007","","Norway","2020/02/19","0"
"15008","","Norway","2020/02/20","0"
"15009","","Norway","2020/02/21","0"
"15010","","Norway","2020/02/22","0"
"15011","","Norway","2020/02/23","0"
"15012","","Norway","2020/02/24","0"
"15013","","Norway","2020/02/25","0"
"15014","","Norway","2020/02/26","1"
"15015","","Norway","2020/02/27","1"
"15016","","Norway","2020/02/28","6"
"15017","","Norway","2020/02/29","15"
"15018","","Norway","2020/03/10","400"
"15019","","Norway","2020/03/11","598"
"15020","","Norway","2020/03/12","702"
"15021","","Norway","2020/03/13","996"
"15022","","Norway","2020/03/14","1090"
"15023","","Norway","2020/03/15","1221"
"15024","","Norway","2020/03/16","1333"
"15025","","Norway","2020/03/17","1463"
"15026","","Norway","2020/03/18","1550"
"15027","","Norway","2020/03/19","1746"
"15028","","Norway","2020/03/20","1914"
"15029","","Norway","2020/03/21","2118"
"15030","","Norway","2020/03/22","2385"
"15031","","Norway","2020/03/23","2621"
"15032","","Norway","2020/03/24","2863"
"15033","","Norway","2020/03/25","3084"
"15034","","Norway","2020/03/26","3369"
"15035","","Norway","2020/03/27","3755"
"15036","","Norway","2020/03/28","4015"
"15037","","Norway","2020/03/29","4284"
"15038","","Norway","2020/03/30","4445"
"15039","","Norway","2020/03/31","4641"
"15040","","Norway","2020/04/10","6314"
"15041","","Norway","2020/04/11","6409"
"15042","","Norway","2020/04/12","6525"
"15043","","Norway","2020/04/13","6603"
"15044","","Norway","2020/04/14","6623"
"15045","","Norway","2020/04/15","6740"
"15046","","Oman","2020/02/01","0"
"15047","","Oman","2020/02/02","0"
"15048","","Oman","2020/02/03","0"
"15049","","Oman","2020/02/04","0"
"15050","","Oman","2020/02/05","0"
"15051","","Oman","2020/02/06","0"
"15052","","Oman","2020/02/07","0"
"15053","","Oman","2020/02/08","0"
"15054","","Oman","2020/02/09","0"
"15055","","Oman","2020/03/01","6"
"15056","","Oman","2020/03/02","6"
"15057","","Oman","2020/03/03","12"
"15058","","Oman","2020/03/04","15"
"15059","","Oman","2020/03/05","16"
"15060","","Oman","2020/03/06","16"
"15061","","Oman","2020/03/07","16"
"15062","","Oman","2020/03/08","16"
"15063","","Oman","2020/03/09","16"
"15064","","Oman","2020/04/01","210"
"15065","","Oman","2020/04/02","231"
"15066","","Oman","2020/04/03","252"
"15067","","Oman","2020/04/04","277"
